5000
23715	5658	332796
33625	51472	325655
21198	44572	339753
40565	57861	325286
44697	4930	335075
13942	19498	326259
19714	18472	326145
15497	36607	339787
52170	50930	325967
27748	3731	338779
48935	2447	333019
12100	30762	328924
8061	14885	339870
32586	40321	335650
3224	12166	336189
14955	40559	334163
29792	22609	328171
10063	30442	322941
43899	59591	330749
9387	21318	328243
23323	59743	322086
15000	55838	323229
60768	4351	323368
62144	27510	328667
41705	795	323394
41693	63459	340390
59854	46269	339629
51605	60228	326714
63213	34305	338654
8940	46513	327600
33879	38678	324246
54788	51546	336018
53322	37531	340813
23354	2500	334709
1089	4185	322585
9022	62954	335995
15052	36237	331596
52319	10588	338264
6092	20731	321788
5997	30707	336387
49290	23447	322267
45537	26575	337151
6040	34381	328101
47063	24250	339931
57799	12649	328798
24751	47213	331514
17621	15250	335037
31351	62850	328130
39598	62221	326867
28657	12753	330168
2296	53597	337861
54389	14729	321869
50553	13763	338062
53120	62322	331596
44198	42595	331725
8612	5176	334073
8817	39111	323086
36543	46846	329605
15135	26593	339251
56486	38653	339477
21696	38784	323403
20753	51812	338788
44286	48797	330735
41495	43132	325121
16971	25117	339714
58828	28497	341053
45545	17036	334176
63304	9868	337531
52285	33858	333631
29697	84	325707
47563	7100	334836
35599	58977	339636
24480	49256	333270
14697	36955	328298
24063	41480	321785
36866	32372	336033
62986	49913	327227
1465	46499	337930
5531	55663	330996
101	21456	324393
1623	47240	322215
2347	47753	337011
991	6140	323691
39649	41890	329204
63107	57912	324765
50628	31750	334354
1057	48589	331796
2152	29325	338483
14451	61595	339131
22140	10599	325765
17107	32299	323546
18048	63103	325788
24246	43237	327307
25858	10313	340917
8820	31711	332932
6443	41434	327738
25753	61927	325905
27298	22905	334299
34730	28633	335186
25763	21137	337207
16268	61297	328965
29832	20778	333052
59556	53125	327832
57002	45335	336733
59694	36154	331285
34316	1568	323568
19590	1020	326091
46146	33798	321723
61544	51717	332345
8778	25076	332205
3994	17298	330271
58167	38868	337478
23803	25489	329256
8237	17920	337083
27623	34456	329869
1238	44693	328182
30657	2453	330014
8769	33475	335249
50891	10035	330134
51522	43902	327073
23591	16772	340126
77	9667	338442
52736	34682	328659
5977	7779	322615
12063	56156	336180
15567	11854	341021
53526	15316	331644
60716	45475	341143
18304	37646	332201
33483	46678	328906
46723	20976	332301
21681	33437	324327
53336	30099	340052
54027	24381	336489
55414	63606	334132
56103	23272	340893
40562	53064	328465
36108	35861	322208
16575	40018	335808
33184	31523	333715
38406	55584	327295
60680	30836	334913
40103	42850	324696
63292	38909	337944
50303	49687	324588
50326	62152	322228
41955	45828	338266
11809	11742	334482
47124	59426	330721
54881	46080	337393
4298	35962	338300
40513	55050	328413
19474	39064	333886
58688	15737	330088
23324	52324	323897
10389	47220	339710
37984	59965	329077
23375	18884	329173
8861	61935	330061
62232	62808	335021
22058	38226	326982
42617	4555	339090
41363	47629	340226
43335	19773	324219
3845	7140	335098
26796	10973	323360
61645	40589	332724
22036	4698	323055
26299	41642	329526
28576	46158	336493
21049	13120	340200
20782	51180	332334
26178	45732	340979
731	58955	338280
46623	44094	329044
42545	28488	332071
457	25615	336842
8479	1412	335175
59653	38234	331880
7711	20002	325483
25293	23864	331457
30852	63554	330594
48824	56936	334459
48150	28667	338061
26590	13350	334421
21126	21352	327484
12965	40832	326264
61425	18674	331963
51982	2064	327474
30079	56566	335950
43197	42965	329120
44393	51331	329213
32828	35053	326424
57253	39527	337232
28553	10379	322611
45595	58802	341146
61276	44386	338579
19076	5294	323040
53228	22019	324351
24024	63261	322467
14824	8730	327581
41548	6744	333026
4570	58729	337658
6881	46686	327207
34850	33031	332923
59466	10751	326420
34700	13425	325883
8444	33979	334247
28055	15822	322196
36908	45702	334164
36258	30668	327862
4460	51817	323271
35411	46891	338269
56914	20996	325981
52968	54851	325249
35924	40494	322642
46441	711	337963
38300	30324	329810
35276	47884	339601
61173	62135	329068
58976	21801	329426
43621	3498	326735
52691	20429	333308
22869	13294	337057
29571	15482	322124
52941	34671	334595
16912	18326	337294
35609	47666	328324
12985	32527	330552
52458	7076	330210
15356	50532	330222
55011	3053	327412
23466	56144	328675
10505	33552	327730
53009	44880	329591
52818	19788	331341
566	48158	331156
36321	58201	322493
28908	7023	329422
35557	14236	331270
4057	2460	328317
18246	34674	330011
19846	2311	328505
54247	7059	330176
57712	48862	336045
29419	45904	328821
51064	52605	327874
35183	29125	322292
2084	5183	337599
25941	44492	341167
41658	23961	325657
37497	16715	324898
41485	50928	327834
21324	49751	336977
40312	13441	321788
37103	32528	323381
27991	5304	333386
29317	16863	323825
12545	25233	336037
6087	32558	326233
10475	37447	337011
17706	26114	324261
7379	353	323384
55517	17213	332144
33079	41964	338026
13213	41820	328820
15758	33340	327221
1818	21837	338681
30811	39047	327326
58439	54336	324081
29227	13074	339807
27606	25659	331042
1603	54556	340550
20916	38420	326158
24544	51600	328469
52018	6549	322108
11940	42671	332918
34725	30015	339549
25811	29407	324150
55064	56367	334412
19570	38655	321916
20900	3715	338812
31662	40964	331606
46506	57542	322387
21001	55729	325205
24405	25723	339571
43802	59022	338410
6168	54416	326142
42468	33697	334424
40945	50088	334583
20765	25698	324531
18303	50712	332585
1948	52204	333852
21660	39939	321920
62532	45618	322732
52602	48194	334777
49296	48985	323419
53643	26084	340883
41554	45813	332103
20906	36473	323268
34967	19282	330215
60089	40985	324246
5847	8481	333277
62432	48545	339192
56622	6221	340579
8501	62832	333293
32542	7292	331508
41568	23698	335394
63063	52484	337547
57509	25415	334640
20771	38911	340989
31468	24380	336485
15758	27175	339514
41765	10171	337648
5591	10203	326789
53827	43248	340748
16949	38608	323203
18832	42070	337222
62349	52665	332280
20171	2984	326677
34611	35168	328035
52340	36286	321586
62686	58394	326887
14789	53535	326618
4689	32616	332570
3880	25024	324767
39834	22559	323605
63061	55193	329433
9222	57546	326948
52142	63564	324857
40970	13790	329168
51493	28249	336750
37038	42322	322243
7324	51140	334192
8946	49112	328406
42514	16491	323037
59766	26973	340485
34750	19165	337315
1084	60076	327439
26946	50115	332128
51560	3666	338237
39255	26859	325838
33477	38542	323605
45787	37279	340529
21473	55476	340716
45396	61421	330376
33049	51857	324581
26544	8708	322191
20230	3771	332282
43307	8316	336943
24778	8531	328401
33776	19343	330331
8199	17087	328180
25525	63286	327122
3628	12525	333892
6118	37346	332058
5279	43389	334491
18996	2350	338323
63320	24518	323539
22951	16570	333557
62393	1734	330370
37338	5857	338761
50658	49547	329614
32968	442	333030
59487	61168	332442
38329	4236	322972
39184	23574	325757
54649	30948	337264
141	16161	322956
54503	34929	325653
40978	43530	332190
24400	40489	324052
4139	50522	340341
4597	62000	324844
49427	44193	334055
3920	32253	325379
49952	63554	333373
60224	14185	326557
29247	8537	330292
31092	61991	325827
24417	28022	334602
21643	2038	327132
13231	19443	331645
32090	42149	327575
239	109	326787
16084	9709	338299
27426	6514	326516
54081	55712	338607
45941	3465	325240
15102	43143	327386
38877	43944	331906
43966	44848	331298
58200	39545	333277
5652	11343	327635
6815	17559	332306
29281	29154	329081
22104	1374	332732
57727	61646	331701
4106	52128	328362
33477	10889	336766
6931	12487	333679
50204	39891	338015
47329	2544	334247
61084	58207	333446
62566	40478	322355
50312	39157	327170
18147	47985	340834
26129	20040	328806
1110	37737	338468
6700	21489	325337
11692	2139	325942
52607	33227	331701
25356	8674	336420
60004	1180	323904
34585	3868	327555
40630	54802	323810
6112	38598	325952
53422	25337	330346
12024	34726	331738
49951	23641	338961
12139	44317	322150
5865	45724	336180
5765	32056	340087
23239	32852	322587
29575	4081	326643
59641	1305	333211
13699	59122	340805
2540	41199	332251
37358	63533	339163
51357	34483	338738
31816	26484	335090
4576	38312	340448
58968	9896	326898
42647	37832	325390
10769	45771	335026
57786	58671	331806
24419	13433	328090
27506	48641	336767
23448	17094	338990
59140	20458	326196
62937	55579	321815
26785	19058	337824
41205	57897	334700
43449	11020	327411
52940	8554	337160
17996	35953	332162
16072	1021	329947
58241	5580	337440
41442	47463	340463
46087	16244	329193
16586	13714	324226
28968	58721	324968
29087	3761	327150
25292	4756	335855
53486	58267	324286
47172	2337	329558
35151	5937	336796
29951	3892	336344
43652	53343	321918
27025	40255	324856
17107	39240	338094
47021	29031	335909
4209	14409	337789
18481	17268	327324
48603	19425	335463
34294	8553	337114
43383	49352	324288
9730	50474	335601
45301	40839	326476
55727	3313	333851
39357	3168	333545
10771	52604	322009
1570	32198	335062
12758	18088	331614
54498	30598	335071
17956	15336	321605
43764	51903	321847
16795	5272	323244
52425	36123	336151
31254	27270	323056
22911	58567	337222
20870	60465	331110
26613	41253	333174
57611	61047	331267
20960	58765	326978
25415	54273	324113
22995	20020	323772
30343	57968	326000
59636	44473	332086
16384	22007	334535
2272	4113	326113
54500	57202	326490
36830	60435	324903
61534	5880	328040
53787	25575	326510
23114	32357	332225
16996	58423	339637
57490	10002	330559
42346	41715	328187
7618	7291	331909
30625	25463	326545
55070	12542	340277
25686	19624	339121
5640	51695	326420
46460	59663	338914
45039	56135	323558
44311	51983	331219
24961	7637	330344
7013	40230	325514
3110	10955	321576
869	62860	327534
40205	17802	327312
9122	44447	334285
30483	45904	333132
48700	34531	328257
3749	17220	337782
58654	5366	326062
10251	46993	334576
5444	22933	337808
63566	49538	338239
35868	34179	340980
7585	1609	331475
13843	24374	328160
16706	38932	321885
5638	52835	321564
32967	27912	328334
21835	48337	333607
62572	13411	328459
41352	35670	338141
48953	62224	325044
1887	30910	323538
50875	26925	327953
59879	6519	335535
14291	35670	328401
8590	7279	338784
30611	17250	322420
40196	33193	333412
20008	23269	334135
47282	40990	323556
8529	40021	336743
63637	26793	331632
59477	2109	334292
58669	28265	334221
47885	23031	334414
22203	20716	326412
20548	31896	324612
1185	37642	321589
48127	53970	338015
11121	32810	322737
49801	31975	324144
43220	9880	336373
25902	32605	322995
35340	15767	334128
38688	62176	331615
49131	47850	333776
51349	13179	329441
62501	33517	333181
20686	55279	337071
31067	39022	339067
15322	31621	336189
25515	41165	326165
3987	22926	324231
47900	23802	329648
27809	27220	333700
11217	47842	331797
20675	62680	326148
62623	35457	336532
48726	389	338823
61126	6114	339230
36040	16860	334050
9989	6837	321821
54605	31210	340064
15706	41909	328710
51873	414	337088
46990	10503	338146
34555	54095	336926
852	62918	324072
42413	17124	326540
21010	17253	327702
10574	23571	329003
14657	33905	327518
21398	35480	331408
30213	26402	326594
36812	58187	325206
52940	2653	329645
8451	38953	338700
32292	3597	335180
35487	23070	326096
10874	62276	338491
46062	16037	325481
61218	17838	324098
51157	43778	329173
13482	46264	333128
1345	15435	327000
43136	25548	325145
53476	17331	338952
37000	58726	327111
50936	54677	337770
23388	52244	333245
54498	13081	322104
18403	56920	332292
16002	38055	321976
12495	57722	329623
4365	4229	330138
12980	34444	327786
37526	34604	322354
41935	18348	339018
47844	13004	328632
11496	53081	333511
59345	40518	321806
47228	52876	326115
21959	50253	337030
33550	21125	326899
42751	31084	340892
22824	43352	327062
41361	21388	333849
41121	27068	335579
58250	30427	331615
5643	59742	338835
27782	41088	333242
63637	55219	322087
62222	19840	323612
14801	24954	322644
32044	9613	333705
61944	23961	340778
25505	55844	331337
55510	19898	337844
8181	37163	335142
39770	62856	325027
1830	43075	324720
53496	34405	330258
42777	50504	336345
8033	62908	338564
17613	9104	330001
57814	14771	333735
37630	57482	332965
31164	42820	335444
18599	33112	339652
63009	19046	321996
24791	44145	328522
41063	14856	336399
20398	61218	340019
8984	55267	337737
23784	43665	340969
50526	24796	323399
55624	25153	328931
10407	21280	325540
28989	42250	329409
2541	62586	326989
21968	47365	326382
4073	32259	333291
25307	45334	325195
49429	4560	328614
40248	25984	332228
41854	14698	330917
5189	4372	330759
16850	61591	335770
18328	62387	339441
21357	17999	323357
33125	44395	322662
57269	10580	339640
56622	17613	334555
53126	2334	323658
35641	34191	327446
17385	51540	324560
32015	49301	339872
24084	48360	338310
37516	39710	337999
53502	53210	340376
12232	60446	324152
30893	48771	322004
16173	16273	336496
22444	63512	337645
43220	14302	327978
29839	48586	328728
13063	44018	333474
27860	8046	340655
61833	35868	325100
34863	23570	323035
49953	36893	331806
14254	55635	334365
32012	48346	331768
41183	53825	321992
44460	48530	337289
41391	41189	322557
50798	22718	325839
7882	8958	323599
28637	63492	327269
55108	12026	337177
61660	23331	330762
40183	58440	336054
25609	43417	331735
48903	32951	333298
33155	17815	333118
40139	30009	329817
58141	41028	339895
19489	62485	336780
2871	32281	330484
16816	56214	326580
6079	1138	333238
14660	52957	335225
11638	62715	328408
12662	7599	321829
56302	35417	326045
35537	5183	322118
3432	42403	339278
44305	35327	324482
668	31397	324703
10633	29343	323621
19482	35317	336851
54775	43402	332535
55159	55805	323753
55071	3119	324966
22182	20453	324550
40135	21613	325559
26313	395	332163
11338	880	330026
26279	59157	333924
25838	27812	338130
28719	5998	329174
18724	23012	327662
57817	48275	333590
47214	8612	329565
17028	57724	327341
8203	20409	338655
28343	48235	326633
13228	60139	330686
45855	60850	324713
157	37239	323149
24028	43671	333652
62840	31973	337967
1877	18283	323637
7396	42358	330940
62289	29621	323761
57866	4811	335616
12456	4944	327068
60706	5362	333893
38930	54828	331062
38989	24958	331122
2333	48166	322210
58366	45210	338320
484	42075	332060
60553	60353	338264
50308	63078	331436
18983	63537	325269
56110	32937	324008
46710	46290	336916
23809	5199	325600
20346	3829	338071
19107	15510	339309
37889	9612	331611
63025	23864	333477
18277	43291	335987
52995	50237	333673
17270	50778	323858
52589	10975	334206
56110	3892	339336
8567	53180	340968
27467	41249	330907
514	24340	323187
46139	45967	340507
59045	58055	337207
23793	18071	339620
35578	6212	331420
19640	39085	332268
14202	18144	329133
57353	32837	322900
42423	2798	339308
3413	20419	336300
31671	8791	335633
594	19603	327520
9229	63577	339537
14810	51351	322035
57143	13730	337592
41821	55554	339269
7653	4724	322903
42408	11765	333528
60401	9231	324467
46499	7486	333556
63486	4927	340613
5909	57894	322227
30534	62411	332501
36469	18605	339784
6575	23513	339323
14400	19601	329606
47504	3613	328604
2174	33573	338764
21767	38627	338726
61235	22353	333061
57836	50374	330076
59024	34330	329471
35378	35426	326512
29669	13220	336067
63663	9970	332401
35910	19823	328980
6381	41074	338937
36610	17654	325452
29431	41802	325798
31131	31804	333247
35144	59494	322021
3631	41858	337635
22793	28802	335479
22012	2038	327797
38082	22431	322203
23699	37632	332237
17606	30006	326675
769	63025	339512
21413	12331	334621
3444	38336	322510
61645	57155	335617
31767	43354	322322
28560	15054	324654
42154	23285	321935
4351	53103	332936
